CVE ID,Title,Description,Technology Area,Vulnerability Type,Access Vector,CVSS Rating,CVSS Score,CVSS String,Affected Chipsets,Affected Software Versions,Bulletin Date,Source URL
CVE-2022-47334,Out-of-bounds Read in phasecheck server,"In phasecheck server, there is a possible out of bounds read due to a missing bounds check. This could lead to local denial of service with System execution privileges needed.",Android,CWE-125 Out-of-bounds Read,Local,Medium,4.2,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12,2023-05-06,https://www.unisoc.com/en/support/product-security-bulletin/1654759880499724289
CVE-2022-47485,Stack Overflow in phasecheck server,"In modem control device, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service with System execution privileges needed.",Android,CWE-121 Stack Overflow,Local,Medium,4.2,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12,2023-05-06,https://www.unisoc.com/en/support/product-security-bulletin/1654759880499724289
CVE-2022-47469,Out-of-bounds Write read in ext4fsfilter driver,"In ext4fsfilter driver, there is a possible out of bounds read due to a missing bounds check. This could local denial of service with System execution privileges needed.",Kernel,CWE-787 Out-of-bounds Write,Local,High,7.2,CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:C/C:H/I:H/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11,2023-05-06,https://www.unisoc.com/en/support/product-security-bulletin/1654759880499724289
CVE-2022-47470,Stack Overflow in ext4fsfilter driver,"In ext4fsfilter driver, there is a possible out of bounds read due to a missing bounds check. This could local denial of service with System execution privileges needed.",Kernel,CWE-121 Stack Overflow,Local,High,7.2,CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:C/C:H/I:H/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11,2023-05-06,https://www.unisoc.com/en/support/product-security-bulletin/1654759880499724289
CVE-2022-47486,Stack Overflow in ext4fsfilter driver,"In ext4fsfilter driver, there is a possible out of bounds read due to a missing bounds check. This could lead to local denial of service with System execution privileges needed.",Kernel,CWE-121 Stack Overflow,Local,High,7.2,CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:C/C:H/I:H/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11,2023-05-06,https://www.unisoc.com/en/support/product-security-bulletin/1654759880499724289
CVE-2022-47487,Buffer overflow in thermal service,"In thermal service, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service local denial of service with no additional execution privileges.",Android,CWE-120 Classic Buffer Overflow,Local,High,7.7,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:C/C:L/I:H/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12/Android13,2023-05-06,https://www.unisoc.com/en/support/product-security-bulletin/1654759880499724289
CVE-2022-47488,Improper Restriction of Operations within the Bounds of a Memory Buffer in spipe drive,"In spipe drive, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service with System execution privileges needed.",Kernel,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,Local,High,7.1,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12/Android13,2023-05-06,https://www.unisoc.com/en/support/product-security-bulletin/1654759880499724289
CVE-2022-47335,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow') in Telecom service,"In telecom service, there is a missing permission check. This could lead to local denial of service in telecom service.",Android,CWE-120 Buffer Copy without Checking Size of Input,Local,High,8.2,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12/Android13,2023-04-11,https://www.unisoc.com/en/support/product-security-bulletin/1643967633009213442
CVE-2022-47336,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow') in Telecom service,"In telecom service, there is a missing permission check. This could lead to local denial of service in telecom service.",Android,CWE-120 Buffer Copy without Checking Size of Input,Local,High,8.2,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12/Android13,2023-04-11,https://www.unisoc.com/en/support/product-security-bulletin/1643967633009213442
CVE-2022-47337,Out-of-bounds Write in Media service,"In media service, there is a missing permission check. This could lead to local denial of service in media service.",Android,CWE-787 Out-of-bounds Write,Local,High,7.3,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:C/C:L/I:H/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12/Android13,2023-04-11,https://www.unisoc.com/en/support/product-security-bulletin/1643967633009213442
CVE-2022-47338,Exposure of Sensitive Information to an Unauthorized Actor in email service,"In telecom service, there is a missing permission check. This could lead to local denial of service in telecom service.",Android,CWE-200 Exposure of Sensitive Information to an Unauthorized Act,Local,High,7.3,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:H,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11,2023-04-11,https://www.unisoc.com/en/support/product-security-bulletin/1643967633009213442
CVE-2022-47362,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow') in Telecom service,"In telecom service, there is a missing permission check. This could lead to local denial of service in telecom service.",Android,CWE-120 Buffer Copy without Checking Size of Input,Local,Medium,4.2,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12/Android13,2023-04-11,https://www.unisoc.com/en/support/product-security-bulletin/1643967633009213442
CVE-2022-47463,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow') in in Vdsp service,"In telecom service, there is a missing permission check. This could lead to local denial of service in telecom service.",Android,CWE-120 Buffer Copy without Checking Size of Input,Local,Medium,4.4,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12/Android13,2023-04-11,https://www.unisoc.com/en/support/product-security-bulletin/1643967633009213442
CVE-2022-47464,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow') in in Vdsp service,"In telecom service, there is a missing permission check. This could lead to local denial of service in telecom service.",Android,CWE-120 Buffer Copy without Checking Size of Input,Local,Medium,4.4,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12/Android13,2023-04-11,https://www.unisoc.com/en/support/product-security-bulletin/1643967633009213442
CVE-2022-47465,NULL Pointer Dereference in Vdsp service,"In vdsp service, there is a missing permission check. This could lead to local denial of service in vdsp service.",Android,CWE-476 NULL Pointer Dereference,Local,Medium,4.4,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11/Android12/Android13,2023-04-11,https://www.unisoc.com/en/support/product-security-bulletin/1643967633009213442
CVE-2022-47466,NULL Pointer Dereference in Telecom service,"In telecom service, there is a missing permission check. This could lead to local denial of service in telecom service.",Android,CWE-476 NULL Pointer Dereference,Local,Medium,4.4,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11,2023-04-11,https://www.unisoc.com/en/support/product-security-bulletin/1643967633009213442
CVE-2022-47467,NULL Pointer Dereference in Telecom service,"In telecom service, there is a missing permission check. This could lead to local denial of service in telecom service.",Android,CWE-476 NULL Pointer Dereference,Local,Medium,4.4,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11,2023-04-11,https://www.unisoc.com/en/support/product-security-bulletin/1643967633009213442
CVE-2022-47468,NULL Pointer Dereference in Telecom service,"In telecom service, there is a missing permission check. This could lead to local denial of service in telecom service.",Android,CWE-476 NULL Pointer Dereference,Local,Medium,4.4,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11,2023-04-11,https://www.unisoc.com/en/support/product-security-bulletin/1643967633009213442
CVE-2022-47472,Exposure of sensitive information to an Unauthorized Actor in setting service,"In telephony service, there is a missing permission check. This could lead to local information disclosure with no additional execution privileges needed.",Android,CWE-200 Information Disclosure,Local,Medium,5.9,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11,2023-03-06,https://www.unisoc.com/en/support/product-security-bulletin/1632611981389266946
CVE-2022-47473,Exposure of sensitive information to an Unauthorized Actor in telephone service,"In telephony service, there is a missing permission check. This could lead to local information disclosure with no additional execution privileges needed.",Android,CWE-200 Information Disclosure,Local,Medium,5.9,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11,2023-03-06,https://www.unisoc.com/en/support/product-security-bulletin/1632611981389266946
CVE-2022-47471,Exposure of sensitive information to an Unauthorized Actor in telephone service,"In telephony service, there is a missing permission check. This could lead to local information disclosure with no additional execution privileges needed.",Android,CWE-200 Information Disclosure,Local,Medium,5.9,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11,2023-03-06,https://www.unisoc.com/en/support/product-security-bulletin/1632611981389266946
CVE-2022-47474,Exposure of sensitive information to an Unauthorized Actor in telephone service,"In telephony service, there is a missing permission check. This could lead to local information disclosure with no additional execution privileges needed.",Android,CWE-200 Information Disclosure,Local,Medium,5.9,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11,2023-03-06,https://www.unisoc.com/en/support/product-security-bulletin/1632611981389266946
CVE-2022-47475,Exposure of sensitive information to an Unauthorized Actor in telephone service,"In telephony service, there is a missing permission check. This could lead to local information disclosure with no additional execution privileges needed.",Android,CWE-200 Information Disclosure,Local,Medium,5.9,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11,2023-03-06,https://www.unisoc.com/en/support/product-security-bulletin/1632611981389266946
CVE-2022-47476,Exposure of sensitive information to an Unauthorized Actor in telephone service,"In telephony service, there is a missing permission check. This could lead to local information disclosure with no additional execution privileges needed.",Android,CWE-200 Information Disclosure,Local,Medium,5.9,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11,2023-03-06,https://www.unisoc.com/en/support/product-security-bulletin/1632611981389266946
CVE-2022-47477,Exposure of sensitive information to an Unauthorized Actor in telephone service,"In telephony service, there is a missing permission check. This could lead to local information disclosure with no additional execution privileges needed.",Android,CWE-200 Information Disclosure,Local,Medium,5.9,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11,2023-03-06,https://www.unisoc.com/en/support/product-security-bulletin/1632611981389266946
CVE-2022-47478,Exposure of sensitive information to an Unauthorized Actor in telephone service,"In telephony service, there is a missing permission check. This could lead to local information disclosure with no additional execution privileges needed.",Android,CWE-200 Information Disclosure,Local,Medium,5.9,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11,2023-03-06,https://www.unisoc.com/en/support/product-security-bulletin/1632611981389266946
CVE-2022-47479,Exposure of sensitive information to an Unauthorized Actor in telephone service,"In telephony service, there is a missing permission check. This could lead to local information disclosure with no additional execution privileges needed.",Android,CWE-200 Information Disclosure,Local,Medium,5.9,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10/Android11,2023-03-06,https://www.unisoc.com/en/support/product-security-bulletin/1632611981389266946
CVE-2022-47480,NULL pointer dereference in telephone service,"In telephony service, there is a missing permission check. This could lead to local denial of service in telephone service with no additional execution privileges needed.",Android,CWE-862 Missing Authorization,Local,Medium,5.9,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10,2023-03-06,https://www.unisoc.com/en/support/product-security-bulletin/1632611981389266946
CVE-2022-47481,NULL pointer dereference in telephone service,"In telephony service, there is a missing permission check. This could lead to local denial of service in telephone service with no additional execution privileges needed.",Android,CWE-862 Missing Authorization,Local,Medium,5.9,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10,2023-03-06,https://www.unisoc.com/en/support/product-security-bulletin/1632611981389266946
CVE-2022-47482,NULL pointer dereference in telephone service,"In telephony service, there is a missing permission check. This could lead to local denial of service in telephone service with no additional execution privileges needed.",Android,CWE-862 Missing Authorization,Local,Medium,5.9,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10,2023-03-06,https://www.unisoc.com/en/support/product-security-bulletin/1632611981389266946
CVE-2022-47483,NULL pointer dereference in telephone service,"In telephony service, there is a missing permission check. This could lead to local denial of service in telephone service with no additional execution privileges needed.",Android,CWE-862 Missing Authorization,Local,Medium,5.9,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,SC9863A/SC9832E/SC7731E/T610/T310/T606/T760/T610/T618/T606/T612/T616/T760/T770/T820/S8000,Android10,2023-03-06,https://www.unisoc.com/en/support/product-security-bulletin/1632611981389266946
